what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265549663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265554187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348265554967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348265555794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265575487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265591806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265593273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265597064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265598328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265610713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265614145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265618559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265620417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265625596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348265626454
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1348265626922
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348265632086
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1348265635441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348265641805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348265644551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348265647844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265656236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265667328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348265670370
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1348265670869
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1348265671524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348265671790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348265682617
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1348265710511
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1348265710542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348265766750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265768201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265805831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265808109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265809435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265810355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348265813990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348265816642
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1348265817250
