what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347674273310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676764180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347676774236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676774726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676797669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676798551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676814855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676815056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676815166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676816208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676817179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676826587
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347676827328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676837932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676837992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676841246
error,log,,,"Failed to load properties file for project 'ReadVideoByte'",1347676853747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676856415
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347676861682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347676861794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347676866424
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347676869686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347676874704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676874964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347676876206
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1347676889475
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1347676889587
