what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349686871023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686872566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686914631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349686928172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686929979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686931799
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1349686935256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349686936101
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349686941310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349686943406
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349686944750
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349686947318
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349686948055
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349686952860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349686958202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349686959129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349686961556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349686962900
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1349686963261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686966684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686966800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349686970005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349686971312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349686973673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349686974304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349686975232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349686976333
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1349686976659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349686978636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349686982774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349686983819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349686988456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686990773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349686990887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349686993109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687001844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687002463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687004583
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349687012853
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349687022547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687030158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687034709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687036943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687045844
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349687046934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687047916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687054531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687056284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687065508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687072101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687082956
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349687102628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687108924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687117101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687126580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687167851
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349687169044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687170764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687173338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687177588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687225258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687235419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687240563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349687246715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687250820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687352855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687356434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349687359889
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349687360611
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349687366526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349687376841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349687377542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349687380803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687382562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349687385034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349687385398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349687385786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349687386148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349687386733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349687387770
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1349687395633
