what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662525034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662530475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349662532871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349662545337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662552505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662556134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662562281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662566190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349662570663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349662573974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349662575400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349662585498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662587736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349662589518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349662593508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349662595019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349662597490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349662607126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349662639688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1349662648487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349662653746
